filename,label,genre,word_count,sentence_count,code,name,axis,checked,score,metric_name,metric_value,threshold_warn,threshold_severe,flag_count
not-boring/03_stalking_wily_hacker_stoll_1988.pdf,not-boring,technical_report,10039,728,D3.5,Vocabulary flatness,texture,True,pass,mattr,0.8169,0.55,0.45,10
not-boring/03_stalking_wily_hacker_stoll_1988.pdf,not-boring,technical_report,10039,728,D4.1,No concrete examples,surprise,True,warn,longest_abstract_paragraph_run,0,3,6,0
not-boring/03_stalking_wily_hacker_stoll_1988.pdf,not-boring,technical_report,10039,728,D4.4,No specificity,surprise,True,severe,vague_terms_per_1000_words,14.44,6.0,12.0,145
not-boring/04_mandiant_APT1_report_2013.pdf,not-boring,technical_report,19887,887,D1.1,Buried thesis,direction,True,pass,position_of_first_claim_pct,0.0067,0.2,0.4,1
not-boring/04_mandiant_APT1_report_2013.pdf,not-boring,technical_report,19887,887,D1.4,No signposting,direction,True,warn,transition_marker_ratio_at_section_boundaries,1.0,0.4,0.2,1
not-boring/04_mandiant_APT1_report_2013.pdf,not-boring,technical_report,19887,887,D1.6,Topic-position drift,direction,True,pass,expletive_subject_ratio,0.0519,0.1,0.2,54
not-boring/04_mandiant_APT1_report_2013.pdf,not-boring,technical_report,19887,887,D2.1,Padding / wordiness,density,True,pass,wordy_phrases_per_1000_words,2.77,4.0,8.0,55
not-boring/04_mandiant_APT1_report_2013.pdf,not-boring,technical_report,19887,887,D2.2,Nominalization fog,density,True,warn,nominalizations_per_sentence,1.081,1.5,2.5,48
not-boring/04_mandiant_APT1_report_2013.pdf,not-boring,technical_report,19887,887,D2.3,Passive overhang,density,True,pass,passive_sentence_ratio,0.1759,0.4,0.55,156
not-boring/04_mandiant_APT1_report_2013.pdf,not-boring,technical_report,19887,887,D2.4,Subject-verb separation,density,True,warn,pct_sentences_over_warn_threshold,0.1682,0.15,0.3,132
not-boring/04_mandiant_APT1_report_2013.pdf,not-boring,technical_report,19887,887,D2.7,Hedging clutter,density,True,pass,hedges_per_100_sentences,17.81,50,80,13
not-boring/04_mandiant_APT1_report_2013.pdf,not-boring,technical_report,19887,887,D2.8,Throat-clearing,density,True,pass,throat_clearing_phrases_per_1000_words,0.05,2.0,5.0,1
not-boring/04_mandiant_APT1_report_2013.pdf,not-boring,technical_report,19887,887,D3.1,Sentence-length monotony,texture,True,warn,coefficient_of_variation,0.802,0.35,0.2,2
not-boring/04_mandiant_APT1_report_2013.pdf,not-boring,technical_report,19887,887,D3.3,Opener monotony,texture,True,severe,longest_same_first_token_run,3,3,5,4
not-boring/04_mandiant_APT1_report_2013.pdf,not-boring,technical_report,19887,887,D3.4,Paragraph monotony,texture,True,severe,paragraph_length_coefficient_of_variation,0.576,0.4,0.25,52
not-boring/04_mandiant_APT1_report_2013.pdf,not-boring,technical_report,19887,887,D3.5,Vocabulary flatness,texture,True,severe,mattr,0.7342,0.55,0.45,10
not-boring/04_mandiant_APT1_report_2013.pdf,not-boring,technical_report,19887,887,D4.1,No concrete examples,surprise,True,pass,longest_abstract_paragraph_run,0,3,6,0
not-boring/04_mandiant_APT1_report_2013.pdf,not-boring,technical_report,19887,887,D4.4,No specificity,surprise,True,warn,vague_terms_per_1000_words,11.46,6.0,12.0,228
not-boring/05_qmail_security_bernstein_2007.txt,not-boring,technical_report,157,9,D1.1,Buried thesis,direction,True,severe,position_of_first_claim_pct,0.4292,0.2,0.4,1
not-boring/05_qmail_security_bernstein_2007.txt,not-boring,technical_report,157,9,D1.4,No signposting,direction,True,warn,transition_marker_ratio_at_section_boundaries,1.0,0.4,0.2,1
not-boring/05_qmail_security_bernstein_2007.txt,not-boring,technical_report,157,9,D1.6,Topic-position drift,direction,True,pass,expletive_subject_ratio,0.0,0.1,0.2,0
not-boring/05_qmail_security_bernstein_2007.txt,not-boring,technical_report,157,9,D2.1,Padding / wordiness,density,True,pass,wordy_phrases_per_1000_words,0.0,4.0,8.0,0
not-boring/05_qmail_security_bernstein_2007.txt,not-boring,technical_report,157,9,D2.2,Nominalization fog,density,True,pass,nominalizations_per_sentence,1.222,1.5,2.5,0
not-boring/05_qmail_security_bernstein_2007.txt,not-boring,technical_report,157,9,D2.3,Passive overhang,density,True,pass,passive_sentence_ratio,0.3333,0.4,0.55,3
not-boring/05_qmail_security_bernstein_2007.txt,not-boring,technical_report,157,9,D2.4,Subject-verb separation,density,True,pass,pct_sentences_over_warn_threshold,0.0,0.15,0.3,0
not-boring/05_qmail_security_bernstein_2007.txt,not-boring,technical_report,157,9,D2.7,Hedging clutter,density,True,pass,hedges_per_100_sentences,0.0,50,80,0
not-boring/05_qmail_security_bernstein_2007.txt,not-boring,technical_report,157,9,D2.8,Throat-clearing,density,True,pass,throat_clearing_phrases_per_1000_words,0.0,2.0,5.0,0
not-boring/05_qmail_security_bernstein_2007.txt,not-boring,technical_report,157,9,D3.1,Sentence-length monotony,texture,True,pass,coefficient_of_variation,0.689,0.35,0.2,0
not-boring/05_qmail_security_bernstein_2007.txt,not-boring,technical_report,157,9,D3.3,Opener monotony,texture,True,severe,longest_same_first_token_run,0,3,5,0
not-boring/05_qmail_security_bernstein_2007.txt,not-boring,technical_report,157,9,D3.4,Paragraph monotony,texture,True,warn,paragraph_length_coefficient_of_variation,0.3586,0.4,0.25,0
not-boring/05_qmail_security_bernstein_2007.txt,not-boring,technical_report,157,9,D3.5,Vocabulary flatness,texture,True,pass,mattr,0.88,0.55,0.45,10
not-boring/05_qmail_security_bernstein_2007.txt,not-boring,technical_report,157,9,D4.1,No concrete examples,surprise,True,severe,longest_abstract_paragraph_run,0,3,6,0
not-boring/05_qmail_security_bernstein_2007.txt,not-boring,technical_report,157,9,D4.4,No specificity,surprise,True,severe,vague_terms_per_1000_words,12.74,6.0,12.0,2
not-boring/06_spectre_attacks_kocher_2018.pdf,not-boring,technical_report,10002,519,D1.1,Buried thesis,direction,True,pass,position_of_first_claim_pct,0.0377,0.2,0.4,1
not-boring/06_spectre_attacks_kocher_2018.pdf,not-boring,technical_report,10002,519,D1.4,No signposting,direction,True,warn,transition_marker_ratio_at_section_boundaries,1.0,0.4,0.2,1
not-boring/06_spectre_attacks_kocher_2018.pdf,not-boring,technical_report,10002,519,D1.6,Topic-position drift,direction,True,pass,expletive_subject_ratio,0.0231,0.1,0.2,18
not-boring/06_spectre_attacks_kocher_2018.pdf,not-boring,technical_report,10002,519,D2.1,Padding / wordiness,density,True,pass,wordy_phrases_per_1000_words,2.9,4.0,8.0,29
not-boring/06_spectre_attacks_kocher_2018.pdf,not-boring,technical_report,10002,519,D2.2,Nominalization fog,density,True,warn,nominalizations_per_sentence,0.965,1.5,2.5,23
not-boring/06_spectre_attacks_kocher_2018.pdf,not-boring,technical_report,10002,519,D2.3,Passive overhang,density,True,pass,passive_sentence_ratio,0.2659,0.4,0.55,138
not-boring/06_spectre_attacks_kocher_2018.pdf,not-boring,technical_report,10002,519,D2.4,Subject-verb separation,density,True,pass,pct_sentences_over_warn_threshold,0.1223,0.15,0.3,46
not-boring/06_spectre_attacks_kocher_2018.pdf,not-boring,technical_report,10002,519,D2.7,Hedging clutter,density,True,pass,hedges_per_100_sentences,7.71,50,80,2
not-boring/06_spectre_attacks_kocher_2018.pdf,not-boring,technical_report,10002,519,D2.8,Throat-clearing,density,True,pass,throat_clearing_phrases_per_1000_words,0.3,2.0,5.0,3
not-boring/06_spectre_attacks_kocher_2018.pdf,not-boring,technical_report,10002,519,D3.1,Sentence-length monotony,texture,True,warn,coefficient_of_variation,0.6587,0.35,0.2,1
not-boring/06_spectre_attacks_kocher_2018.pdf,not-boring,technical_report,10002,519,D3.3,Opener monotony,texture,True,warn,longest_same_first_token_run,3,3,5,4
not-boring/06_spectre_attacks_kocher_2018.pdf,not-boring,technical_report,10002,519,D3.4,Paragraph monotony,texture,True,severe,paragraph_length_coefficient_of_variation,0.3764,0.4,0.25,15
not-boring/06_spectre_attacks_kocher_2018.pdf,not-boring,technical_report,10002,519,D3.5,Vocabulary flatness,texture,True,warn,mattr,0.7418,0.55,0.45,10
not-boring/06_spectre_attacks_kocher_2018.pdf,not-boring,technical_report,10002,519,D4.1,No concrete examples,surprise,True,pass,longest_abstract_paragraph_run,0,3,6,0
not-boring/06_spectre_attacks_kocher_2018.pdf,not-boring,technical_report,10002,519,D4.4,No specificity,surprise,True,warn,vague_terms_per_1000_words,7.5,6.0,12.0,75
not-boring/07_verizon_dbir_2025.pdf,not-boring,technical_report,39472,1928,D1.1,Buried thesis,direction,True,pass,position_of_first_claim_pct,0.0018,0.2,0.4,1
not-boring/07_verizon_dbir_2025.pdf,not-boring,technical_report,39472,1928,D1.4,No signposting,direction,True,warn,transition_marker_ratio_at_section_boundaries,1.0,0.4,0.2,1
not-boring/07_verizon_dbir_2025.pdf,not-boring,technical_report,39472,1928,D1.6,Topic-position drift,direction,True,pass,expletive_subject_ratio,0.0799,0.1,0.2,162
not-boring/07_verizon_dbir_2025.pdf,not-boring,technical_report,39472,1928,D2.1,Padding / wordiness,density,True,pass,wordy_phrases_per_1000_words,3.34,4.0,8.0,132
not-boring/07_verizon_dbir_2025.pdf,not-boring,technical_report,39472,1928,D2.2,Nominalization fog,density,True,warn,nominalizations_per_sentence,1.251,1.5,2.5,100
not-boring/07_verizon_dbir_2025.pdf,not-boring,technical_report,39472,1928,D2.3,Passive overhang,density,True,pass,passive_sentence_ratio,0.1395,0.4,0.55,269
not-boring/07_verizon_dbir_2025.pdf,not-boring,technical_report,39472,1928,D2.4,Subject-verb separation,density,True,pass,pct_sentences_over_warn_threshold,0.1329,0.15,0.3,205
not-boring/07_verizon_dbir_2025.pdf,not-boring,technical_report,39472,1928,D2.7,Hedging clutter,density,True,pass,hedges_per_100_sentences,18.57,50,80,38
not-boring/07_verizon_dbir_2025.pdf,not-boring,technical_report,39472,1928,D2.8,Throat-clearing,density,True,pass,throat_clearing_phrases_per_1000_words,0.2,2.0,5.0,8
not-boring/07_verizon_dbir_2025.pdf,not-boring,technical_report,39472,1928,D3.1,Sentence-length monotony,texture,True,warn,coefficient_of_variation,0.6492,0.35,0.2,2
not-boring/07_verizon_dbir_2025.pdf,not-boring,technical_report,39472,1928,D3.3,Opener monotony,texture,True,severe,longest_same_first_token_run,4,3,5,5
not-boring/07_verizon_dbir_2025.pdf,not-boring,technical_report,39472,1928,D3.4,Paragraph monotony,texture,True,severe,paragraph_length_coefficient_of_variation,0.6071,0.4,0.25,86
not-boring/07_verizon_dbir_2025.pdf,not-boring,technical_report,39472,1928,D3.5,Vocabulary flatness,texture,True,severe,mattr,0.8036,0.55,0.45,10
not-boring/07_verizon_dbir_2025.pdf,not-boring,technical_report,39472,1928,D4.1,No concrete examples,surprise,True,pass,longest_abstract_paragraph_run,0,3,6,0
not-boring/07_verizon_dbir_2025.pdf,not-boring,technical_report,39472,1928,D4.4,No specificity,surprise,True,severe,vague_terms_per_1000_words,13.2,6.0,12.0,521
not-boring/08_stuxnet_dossier_symantec_2011.pdf,not-boring,technical_report,19717,1075,D1.1,Buried thesis,direction,True,pass,position_of_first_claim_pct,0.0126,0.2,0.4,1
not-boring/08_stuxnet_dossier_symantec_2011.pdf,not-boring,technical_report,19717,1075,D1.4,No signposting,direction,True,warn,transition_marker_ratio_at_section_boundaries,1.0,0.4,0.2,1
not-boring/08_stuxnet_dossier_symantec_2011.pdf,not-boring,technical_report,19717,1075,D1.6,Topic-position drift,direction,True,pass,expletive_subject_ratio,0.0195,0.1,0.2,35
not-boring/08_stuxnet_dossier_symantec_2011.pdf,not-boring,technical_report,19717,1075,D2.1,Padding / wordiness,density,True,severe,wordy_phrases_per_1000_words,8.52,4.0,8.0,168
not-boring/08_stuxnet_dossier_symantec_2011.pdf,not-boring,technical_report,19717,1075,D2.2,Nominalization fog,density,True,pass,nominalizations_per_sentence,1.095,1.5,2.5,30
not-boring/08_stuxnet_dossier_symantec_2011.pdf,not-boring,technical_report,19717,1075,D2.3,Passive overhang,density,True,pass,passive_sentence_ratio,0.373,0.4,0.55,401
not-boring/08_stuxnet_dossier_symantec_2011.pdf,not-boring,technical_report,19717,1075,D2.4,Subject-verb separation,density,True,pass,pct_sentences_over_warn_threshold,0.1063,0.15,0.3,94
not-boring/08_stuxnet_dossier_symantec_2011.pdf,not-boring,technical_report,19717,1075,D2.7,Hedging clutter,density,True,pass,hedges_per_100_sentences,7.07,50,80,6
not-boring/08_stuxnet_dossier_symantec_2011.pdf,not-boring,technical_report,19717,1075,D2.8,Throat-clearing,density,True,pass,throat_clearing_phrases_per_1000_words,0.2,2.0,5.0,4
not-boring/08_stuxnet_dossier_symantec_2011.pdf,not-boring,technical_report,19717,1075,D3.1,Sentence-length monotony,texture,True,warn,coefficient_of_variation,0.7393,0.35,0.2,1
not-boring/08_stuxnet_dossier_symantec_2011.pdf,not-boring,technical_report,19717,1075,D3.3,Opener monotony,texture,True,severe,longest_same_first_token_run,8,3,5,5
not-boring/08_stuxnet_dossier_symantec_2011.pdf,not-boring,technical_report,19717,1075,D3.4,Paragraph monotony,texture,True,severe,paragraph_length_coefficient_of_variation,0.5461,0.4,0.25,48
not-boring/08_stuxnet_dossier_symantec_2011.pdf,not-boring,technical_report,19717,1075,D3.5,Vocabulary flatness,texture,True,severe,mattr,0.643,0.55,0.45,10
not-boring/08_stuxnet_dossier_symantec_2011.pdf,not-boring,technical_report,19717,1075,D4.1,No concrete examples,surprise,True,pass,longest_abstract_paragraph_run,0,3,6,0
not-boring/08_stuxnet_dossier_symantec_2011.pdf,not-boring,technical_report,19717,1075,D4.4,No specificity,surprise,True,warn,vague_terms_per_1000_words,8.88,6.0,12.0,175
not-boring/09_imperfect_forward_secrecy_logjam_2015.pdf,not-boring,technical_report,11447,753,D1.1,Buried thesis,direction,True,pass,position_of_first_claim_pct,0.0232,0.2,0.4,1
not-boring/09_imperfect_forward_secrecy_logjam_2015.pdf,not-boring,technical_report,11447,753,D1.4,No signposting,direction,True,warn,transition_marker_ratio_at_section_boundaries,1.0,0.4,0.2,1
not-boring/09_imperfect_forward_secrecy_logjam_2015.pdf,not-boring,technical_report,11447,753,D1.6,Topic-position drift,direction,True,pass,expletive_subject_ratio,0.0239,0.1,0.2,20
not-boring/09_imperfect_forward_secrecy_logjam_2015.pdf,not-boring,technical_report,11447,753,D2.1,Padding / wordiness,density,True,pass,wordy_phrases_per_1000_words,2.18,4.0,8.0,25
not-boring/09_imperfect_forward_secrecy_logjam_2015.pdf,not-boring,technical_report,11447,753,D2.2,Nominalization fog,density,True,pass,nominalizations_per_sentence,0.572,1.5,2.5,14
not-boring/09_imperfect_forward_secrecy_logjam_2015.pdf,not-boring,technical_report,11447,753,D2.3,Passive overhang,density,True,pass,passive_sentence_ratio,0.1208,0.4,0.55,91
not-boring/09_imperfect_forward_secrecy_logjam_2015.pdf,not-boring,technical_report,11447,753,D2.4,Subject-verb separation,density,True,pass,pct_sentences_over_warn_threshold,0.1017,0.15,0.3,47
not-boring/09_imperfect_forward_secrecy_logjam_2015.pdf,not-boring,technical_report,11447,753,D2.7,Hedging clutter,density,True,pass,hedges_per_100_sentences,8.23,50,80,3
not-boring/09_imperfect_forward_secrecy_logjam_2015.pdf,not-boring,technical_report,11447,753,D2.8,Throat-clearing,density,True,pass,throat_clearing_phrases_per_1000_words,0.0,2.0,5.0,0
not-boring/09_imperfect_forward_secrecy_logjam_2015.pdf,not-boring,technical_report,11447,753,D3.1,Sentence-length monotony,texture,True,pass,coefficient_of_variation,0.7941,0.35,0.2,0
not-boring/09_imperfect_forward_secrecy_logjam_2015.pdf,not-boring,technical_report,11447,753,D3.3,Opener monotony,texture,True,warn,longest_same_first_token_run,3,3,5,3
not-boring/09_imperfect_forward_secrecy_logjam_2015.pdf,not-boring,technical_report,11447,753,D3.4,Paragraph monotony,texture,True,severe,paragraph_length_coefficient_of_variation,0.1948,0.4,0.25,13
not-boring/09_imperfect_forward_secrecy_logjam_2015.pdf,not-boring,technical_report,11447,753,D3.5,Vocabulary flatness,texture,True,warn,mattr,0.7616,0.55,0.45,10
not-boring/09_imperfect_forward_secrecy_logjam_2015.pdf,not-boring,technical_report,11447,753,D4.1,No concrete examples,surprise,True,pass,longest_abstract_paragraph_run,0,3,6,0
not-boring/09_imperfect_forward_secrecy_logjam_2015.pdf,not-boring,technical_report,11447,753,D4.4,No specificity,surprise,True,severe,vague_terms_per_1000_words,16.34,6.0,12.0,187
not-boring/10_acoustic_cryptanalysis_genkin_2014.pdf,not-boring,technical_report,19348,1104,D1.1,Buried thesis,direction,True,pass,position_of_first_claim_pct,0.0043,0.2,0.4,1
not-boring/10_acoustic_cryptanalysis_genkin_2014.pdf,not-boring,technical_report,19348,1104,D1.4,No signposting,direction,True,warn,transition_marker_ratio_at_section_boundaries,1.0,0.4,0.2,1
not-boring/10_acoustic_cryptanalysis_genkin_2014.pdf,not-boring,technical_report,19348,1104,D1.6,Topic-position drift,direction,True,pass,expletive_subject_ratio,0.0263,0.1,0.2,46
not-boring/10_acoustic_cryptanalysis_genkin_2014.pdf,not-boring,technical_report,19348,1104,D2.1,Padding / wordiness,density,True,pass,wordy_phrases_per_1000_words,3.36,4.0,8.0,65
not-boring/10_acoustic_cryptanalysis_genkin_2014.pdf,not-boring,technical_report,19348,1104,D2.2,Nominalization fog,density,True,pass,nominalizations_per_sentence,1.096,1.5,2.5,38
not-boring/10_acoustic_cryptanalysis_genkin_2014.pdf,not-boring,technical_report,19348,1104,D2.3,Passive overhang,density,True,pass,passive_sentence_ratio,0.2237,0.4,0.55,247
not-boring/10_acoustic_cryptanalysis_genkin_2014.pdf,not-boring,technical_report,19348,1104,D2.4,Subject-verb separation,density,True,pass,pct_sentences_over_warn_threshold,0.1342,0.15,0.3,100
not-boring/10_acoustic_cryptanalysis_genkin_2014.pdf,not-boring,technical_report,19348,1104,D2.7,Hedging clutter,density,True,pass,hedges_per_100_sentences,8.06,50,80,8
not-boring/10_acoustic_cryptanalysis_genkin_2014.pdf,not-boring,technical_report,19348,1104,D2.8,Throat-clearing,density,True,pass,throat_clearing_phrases_per_1000_words,0.16,2.0,5.0,3
not-boring/10_acoustic_cryptanalysis_genkin_2014.pdf,not-boring,technical_report,19348,1104,D3.1,Sentence-length monotony,texture,True,pass,coefficient_of_variation,0.7129,0.35,0.2,0
not-boring/10_acoustic_cryptanalysis_genkin_2014.pdf,not-boring,technical_report,19348,1104,D3.3,Opener monotony,texture,True,severe,longest_same_first_token_run,5,3,5,5
not-boring/10_acoustic_cryptanalysis_genkin_2014.pdf,not-boring,technical_report,19348,1104,D3.4,Paragraph monotony,texture,True,severe,paragraph_length_coefficient_of_variation,0.5748,0.4,0.25,41
not-boring/10_acoustic_cryptanalysis_genkin_2014.pdf,not-boring,technical_report,19348,1104,D3.5,Vocabulary flatness,texture,True,severe,mattr,0.7215,0.55,0.45,10
not-boring/10_acoustic_cryptanalysis_genkin_2014.pdf,not-boring,technical_report,19348,1104,D4.1,No concrete examples,surprise,True,pass,longest_abstract_paragraph_run,0,3,6,0
not-boring/10_acoustic_cryptanalysis_genkin_2014.pdf,not-boring,technical_report,19348,1104,D4.4,No specificity,surprise,True,severe,vague_terms_per_1000_words,15.45,6.0,12.0,299
boring/03_nist_sp_800-53_rev5_2020.pdf,boring,technical_report,186961,10554,D1.1,Buried thesis,direction,True,pass,position_of_first_claim_pct,0.0008,0.2,0.4,1
boring/03_nist_sp_800-53_rev5_2020.pdf,boring,technical_report,186961,10554,D1.4,No signposting,direction,True,warn,transition_marker_ratio_at_section_boundaries,1.0,0.4,0.2,1
boring/03_nist_sp_800-53_rev5_2020.pdf,boring,technical_report,186961,10554,D1.6,Topic-position drift,direction,True,pass,expletive_subject_ratio,0.0158,0.1,0.2,609
boring/03_nist_sp_800-53_rev5_2020.pdf,boring,technical_report,186961,10554,D2.1,Padding / wordiness,density,True,pass,wordy_phrases_per_1000_words,1.73,4.0,8.0,323
boring/03_nist_sp_800-53_rev5_2020.pdf,boring,technical_report,186961,10554,D2.2,Nominalization fog,density,True,severe,nominalizations_per_sentence,2.528,1.5,2.5,684
boring/03_nist_sp_800-53_rev5_2020.pdf,boring,technical_report,186961,10554,D2.3,Passive overhang,density,True,pass,passive_sentence_ratio,0.1693,0.4,0.55,1787
boring/03_nist_sp_800-53_rev5_2020.pdf,boring,technical_report,186961,10554,D2.4,Subject-verb separation,density,True,warn,pct_sentences_over_warn_threshold,0.2062,0.15,0.3,1195
boring/03_nist_sp_800-53_rev5_2020.pdf,boring,technical_report,186961,10554,D2.7,Hedging clutter,density,True,pass,hedges_per_100_sentences,2.8,50,80,17
boring/03_nist_sp_800-53_rev5_2020.pdf,boring,technical_report,186961,10554,D2.8,Throat-clearing,density,True,pass,throat_clearing_phrases_per_1000_words,0.0,2.0,5.0,0
boring/03_nist_sp_800-53_rev5_2020.pdf,boring,technical_report,186961,10554,D3.1,Sentence-length monotony,texture,True,warn,coefficient_of_variation,0.8437,0.35,0.2,3
boring/03_nist_sp_800-53_rev5_2020.pdf,boring,technical_report,186961,10554,D3.3,Opener monotony,texture,True,severe,longest_same_first_token_run,5,3,5,5
boring/03_nist_sp_800-53_rev5_2020.pdf,boring,technical_report,186961,10554,D3.4,Paragraph monotony,texture,True,severe,paragraph_length_coefficient_of_variation,1.0021,0.4,0.25,435
boring/03_nist_sp_800-53_rev5_2020.pdf,boring,technical_report,186961,10554,D3.5,Vocabulary flatness,texture,True,severe,mattr,0.6323,0.55,0.45,10
boring/03_nist_sp_800-53_rev5_2020.pdf,boring,technical_report,186961,10554,D4.1,No concrete examples,surprise,True,warn,longest_abstract_paragraph_run,3,3,6,1
boring/03_nist_sp_800-53_rev5_2020.pdf,boring,technical_report,186961,10554,D4.4,No specificity,surprise,True,warn,vague_terms_per_1000_words,7.26,6.0,12.0,1357
